Date,Close_gold,Close_sp500,Close_vix,Close_eur_usd,Close_oil,CFSI,Pct_change_Close_gold,Direction_Close_gold,Pct_change_Close_sp500,Direction_Close_sp500,Pct_change_Close_vix,Direction_Close_vix,Pct_change_Close_eur_usd,Direction_Close_eur_usd,Pct_change_Close_oil,Direction_Close_oil,Target
2013-04-02,152.42999267578125,1570.25,12.779999732971191,1.2850167751312256,97.19000244140624,-0.23,-0.014482482185829704,False,0.005172264111710456,True,-0.05891017637918661,False,0.003469577222831921,True,0.0012362495823559083,True,False
2013-04-03,150.72999572753906,1553.68994140625,14.210000038146973,1.2820513248443604,94.4499969482422,-0.16,-0.011152640752650878,False,-0.010546128701639845,False,0.1118936099416743,True,-0.0023077132876825335,False,-0.02819225665536873,False,False
2013-04-04,150.2899932861328,1559.97998046875,13.890000343322754,1.2850167751312256,93.26000213623048,-0.15,-0.0029191431956356872,False,0.004048451943253761,True,-0.022519331032031964,False,0.0023130511465485615,True,-0.012599204345806636,False,True
2013-04-05,152.80999755859375,1553.280029296875,13.920000076293944,1.2928247451782229,92.6999969482422,-0.11,0.016767611850665,True,-0.00429489561132812,False,0.0021598079359019806,True,0.006076161959986726,True,-0.006004773484459602,False,False
2013-04-08,152.16000366210938,1563.0699462890625,13.1899995803833,1.2992074489593506,93.36000061035156,-0.11,-0.004253608447543744,False,0.006302737952936344,True,-0.05244256407396497,False,0.004937021668971697,True,0.007119780839667911,True,True
2013-04-09,153.33999633789062,1568.6099853515625,12.84000015258789,1.3029316663742063,94.1999969482422,-0.09,0.007754946420753139,True,0.0035443321494683655,True,-0.02653521144276183,False,0.0028665302202806053,True,0.008997390021412421,True,False
2013-04-10,150.75,1587.72998046875,12.359999656677246,1.3080273866653442,94.63999938964844,-0.12,-0.016890546496319603,False,0.01218913260513399,True,-0.03738321574816339,False,0.003910965112482234,True,0.004670939019753906,True,True
2013-04-11,151.0500030517578,1593.3699951171875,12.239999771118164,1.3055341243743896,93.51000213623048,-0.15,0.001990069995076782,True,0.0035522505198095633,True,-0.009708728874782357,False,-0.0019061239209301473,False,-0.011939954149466692,False,False
2013-04-12,143.9499969482422,1588.8499755859375,12.0600004196167,1.311475396156311,91.29000091552734,-0.15,-0.04700434266845255,False,-0.002836767069231527,False,-0.014705829646026292,False,0.004550836068546671,True,-0.02374078889944753,False,False
2013-04-15,131.30999755859375,1552.3599853515625,17.270000457763672,1.3099292516708374,88.70999908447266,-0.13,-0.0878082643808128,False,-0.022966290584432447,False,0.43200662163099346,True,-0.0011789351824709193,False,-0.028261603737325225,False,True
2013-04-16,132.8000030517578,1574.5699462890625,13.960000038146973,1.3054660558700562,88.72000122070312,-0.12,0.011347235708379255,True,0.014307223290395576,True,-0.19166186056055945,False,-0.003407203705916406,False,0.00011275094503093719,True,True
2013-04-17,132.8699951171875,1552.010009765625,16.510000228881836,1.3178702592849731,86.68000030517578,-0.12,0.0005270486733528479,True,-0.014327681394279534,False,0.18266476961079903,True,0.009501743349925595,True,-0.022993698010131514,False,True
2013-04-18,134.3000030517578,1541.6099853515625,17.559999465942383,1.3034920692443848,87.7300033569336,-0.08,0.010762459449999096,True,-0.006701003439812281,False,0.06359777241091291,True,-0.010910171118353795,False,0.012113556161295058,True,True
2013-04-19,135.47000122070312,1555.25,14.970000267028809,1.3053126335144043,88.01000213623047,-0.07,0.008711825334020373,True,0.008847902373522176,True,-0.14749426410501187,False,0.001396682275999428,True,0.0031915965870614738,True,True
2013-04-22,137.89999389648438,1562.5,14.390000343322754,1.3055682182312012,88.76000213623047,-0.04,0.01793749652236576,True,0.004661629963028435,True,-0.03874414918906155,False,0.00019580344986680487,True,0.008521758684189917,True,False
2013-04-23,136.8800048828125,1578.780029296875,13.479999542236328,1.306165099143982,89.18000030517578,-0.04,-0.007396584908027859,False,0.01041921875000007,True,-0.06323841413309517,False,0.00045718094577207324,True,0.004731840455576952,True,True
2013-04-24,138.3699951171875,1578.7900390625,13.609999656677246,1.2994438409805298,91.43000030517578,-0.03,0.010885375374223738,True,6.340190171760796e-06,True,0.009643925731124492,True,-0.0051457952504296856,False,0.025229872082310534,True,True
2013-04-25,141.6300048828125,1585.1600341796875,13.619999885559082,1.3017443418502808,93.63999938964844,-0.02,0.023560091643163306,True,0.0040347322693841114,True,0.0007347706931741804,True,0.0017703734453156095,True,0.02417148722625062,True,False
2013-04-26,140.91000366210938,1582.239990234375,13.609999656677246,1.3007283210754397,93.0,-0.01,-0.005083677157950217,False,-0.0018421130247733286,False,-0.0007342312016050956,False,-0.0007805071565718524,False,-0.006834679558094803,False,True
2013-04-29,142.3000030517578,1593.6099853515625,13.710000038146973,1.3042571544647217,94.5,-0.06,0.009864447899536888,True,0.007186011722218666,True,0.007347566788560966,True,0.0027129672907901803,True,0.016129032258064502,True,True
2013-04-30,142.77000427246094,1597.5699462890625,13.520000457763672,1.3095861673355105,93.45999908447266,-0.08,0.003302889744367654,True,0.002484899676771457,True,-0.013858466801943248,False,0.004085860562502264,True,-0.011005300693410991,False,False
2013-05-01,141.11000061035156,1582.699951171875,14.489999771118164,1.3168290853500366,91.02999877929688,-0.09,-0.011627117828906464,False,-0.009307883608932754,False,0.07174550891360987,True,0.005530692210397037,True,-0.026000431510591615,False,True
2013-05-02,141.9199981689453,1597.5899658203125,13.59000015258789,1.3182177543640137,93.98999786376952,-0.13,0.005740185352492544,True,0.009407983261396247,True,-0.062111775896931065,False,0.00105455524139475,True,0.03251674309750552,True,True
2013-05-03,142.08999633789062,1614.4200439453125,12.850000381469728,1.3065063953399658,95.61000061035156,-0.18,0.0011978450615743874,True,0.010534666895180678,True,-0.05445178534286088,False,-0.008884237058161992,False,0.017235905770847104,True,True
2013-05-06,142.14999389648438,1617.5,12.65999984741211,1.312335968017578,96.16000366210938,-0.24,0.0004222504056590193,True,0.0019077786269059427,True,-0.014786033339859506,False,0.004461954949784408,True,0.00575256822766157,True,False
2013-05-07,140.3800048828125,1625.9599609375,12.829999923706056,1.3070186376571655,95.62000274658205,-0.25,-0.012451558843968757,False,0.005230269513137653,True,0.013428126251415318,True,-0.004051805703721434,False,-0.005615649906012932,False,True
2013-05-08,142.4600067138672,1632.68994140625,12.65999984741211,1.3077024221420288,96.62000274658205,-0.24,0.014816938016144476,True,0.004139081299929126,True,-0.013250200881126828,False,0.0005231635304672189,True,0.010458062866304907,True,False
2013-05-09,140.80999755859375,1626.6700439453125,13.130000114440918,1.3161357641220093,96.38999938964844,-0.2,-0.011582262231585427,False,-0.0036871039064235722,False,0.037124824067425566,True,0.006448976339866741,True,-0.002380494208190753,False,False
2013-05-10,139.60000610351562,1633.699951171875,12.59000015258789,1.303441047668457,96.04000091552734,-0.23,-0.008593079156717032,False,0.004321655306021466,True,-0.04112718637824786,False,-0.009645446009151515,False,-0.003631066255185389,False,False
2013-05-13,138.42999267578125,1633.77001953125,12.550000190734863,1.2965291738510132,95.16999816894533,-0.27,-0.00838118464598625,False,4.2889368592202715e-05,True,-0.0031771216336963226,False,-0.005302789742434144,False,-0.00905875404298706,False,False
2013-05-14,137.80999755859375,1650.3399658203125,12.770000457763672,1.2988024950027466,94.20999908447266,-0.31,-0.004478762912597967,False,0.010142153479971716,True,0.01752990148886413,True,0.0017533898947919013,True,-0.010087202930995964,False,False
2013-05-15,134.6300048828125,1658.780029296875,12.8100004196167,1.2937111854553225,94.3000030517578,-0.39,-0.02307519579215711,False,0.0051141362697153525,True,0.0031323383256973703,True,-0.003920002900374309,False,0.0009553547198788426,True,False
2013-05-16,134.08999633789062,1650.469970703125,13.06999969482422,1.2882447242736816,95.16000366210938,-0.41,-0.004011056416375558,False,-0.005009741163373271,False,0.020296586002399364,True,-0.004225410774134186,False,0.009119836506044976,True,False
2013-05-17,131.07000732421875,1667.469970703125,12.449999809265137,1.2883278131484983,96.0199966430664,-0.44,-0.02252210527369891,False,0.010300096519028301,True,-0.04743687069897995,False,6.449774119077212e-05,True,0.009037336568530119,True,True
2013-05-20,135.1199951171875,1666.2900390625,13.020000457763672,1.2835652828216553,96.70999908447266,-0.46,0.030899424480465454,True,-0.000707617924973758,False,0.04578318531975789,True,-0.003696675860163312,False,0.007186028593306304,True,False
2013-05-21,132.8800048828125,1669.1600341796875,13.369999885559082,1.2891082763671875,96.16000366210938,-0.48,-0.01657778504530205,False,0.001722386289245481,True,0.026881675536863048,True,0.00431843523638098,True,-0.0056870585003612195,False,False
2013-05-22,131.94000244140625,1655.3499755859375,13.81999969482422,1.291906237602234,94.27999877929688,-0.49,-0.007074069889109635,False,-0.008273657594813577,False,0.03365742805661376,True,0.0021704625486786977,True,-0.019550798785517243,False,True
2013-05-23,134.61000061035156,1650.510009765625,14.06999969482422,1.2842081785202026,94.25,-0.5,0.02023645687084974,True,-0.002923832356719225,False,0.018089725435640025,True,-0.0059586824941095795,False,-0.0003181881595809566,False,False
2013-05-24,133.75999450683594,1649.5999755859375,13.989999771118164,1.2925074100494385,94.1500015258789,-0.47,-0.006314583609401292,False,-0.0005513654411685165,False,-0.005685851132995023,False,0.006462528169536297,True,-0.0010609917678631176,False,False
2013-05-28,133.49000549316406,1660.06005859375,14.479999542236328,1.29339337348938,95.01000213623048,-0.43,-0.002018458618119001,False,0.006340981548631053,True,0.03502500208254111,True,0.0006854610140361039,True,0.00913436639844556,True,True
2013-05-29,134.8300018310547,1648.3599853515625,14.829999923706056,1.2846370935440063,93.12999725341795,-0.42,0.010038177262336356,True,-0.007047981897774669,False,0.024171297826966143,True,-0.006770005262784595,False,-0.01978744174867897,False,True
2013-05-30,136.6999969482422,1654.4100341796875,14.529999732971191,1.294783353805542,93.61000061035156,-0.46,0.013869280514663629,True,0.00367034439193481,True,-0.02022927796886287,False,0.007898152958937699,True,0.00515412188435338,True,False
2013-05-31,133.9199981689453,1630.739990234375,16.299999237060547,1.3043931722640991,91.97000122070312,-0.42,-0.020336494816085793,False,-0.014307241527974024,False,0.12181689859724543,True,0.007421950884920259,True,-0.017519489145982114,False,True
2013-06-03,136.50999450683594,1640.4200439453125,16.280000686645508,1.299646496772766,93.4499969482422,-0.37,0.01933987733947884,True,0.005935988427895333,True,-0.0012269049908646412,False,-0.003638991365689348,False,0.016092157311028865,True,False
2013-06-04,135.22999572753906,1631.3800048828125,16.270000457763672,1.3072919845581057,93.30999755859376,-0.32,-0.009376593881796569,False,-0.005510807488524838,False,-0.0006142646474234237,False,0.0058827441187467855,True,-0.001498120858430596,False,True
2013-06-05,135.52000427246094,1608.9000244140625,17.5,1.307343363761902,93.73999786376952,-0.25,0.002144557820634496,True,-0.013779732742503992,False,0.07559923218375819,True,3.9302010876873794e-05,True,0.004608298322007043,True,True
2013-06-06,136.52999877929688,1622.56005859375,16.6299991607666,1.3093289136886597,94.76000213623048,-0.21,0.007452733729297778,True,0.008490293972530871,True,-0.04971433367047995,False,0.0015187669756813182,True,0.010881206482886041,True,False
2013-06-07,133.27999877929688,1643.3800048828125,15.140000343322754,1.3245558738708496,96.02999877929688,-0.22,-0.023804292309807185,False,0.012831541229424204,True,-0.08959704706173677,False,0.011629591329570754,True,0.013402243715028517,True,True
2013-06-10,133.94000244140625,1642.81005859375,15.4399995803833,1.3224014043807983,95.7699966430664,-0.21,0.0049520083144831695,True,-0.00034681344994402785,False,0.019815008603540463,True,-0.0016265599153285626,False,-0.0027075095234357915,False,False
2013-06-11,133.25,1626.1300048828125,17.06999969482422,1.3224014043807983,95.37999725341795,-0.12,-0.005151578533889478,False,-0.010153367167240024,False,0.10556995846760597,True,0.0,False,-0.004072250217382556,False,True
2013-06-12,134.25,1612.52001953125,18.59000015258789,1.3224014043807983,95.87999725341795,-0.04,0.007504690431519689,True,-0.008369555515669425,False,0.08904513678606274,True,0.0,False,0.005242189289139221,True,False
2013-06-13,133.74000549316406,1636.3599853515625,16.40999984741211,1.3339558839797974,96.69000244140624,0.03,-0.0037988417641410255,False,0.014784291377196501,True,-0.11726736349016686,False,0.008737497979601105,True,0.008448114426280018,True,True
2013-06-14,134.42999267578125,1626.72998046875,17.149999618530273,1.3367911577224731,97.8499984741211,0.08,0.005159168194085684,True,-0.005885016114436148,False,0.045094441072457636,True,0.00212546290077964,True,0.011997062813374315,True,False
2013-06-17,133.77000427246094,1639.0400390625,16.799999237060547,1.3348639011383057,97.7699966430664,0.11,-0.004909532390677707,False,0.007567364431436019,True,-0.02040818596238081,False,-0.0014417035698014447,False,-0.0008175966510193255,False,False
2013-06-18,132.1300048828125,1651.81005859375,16.610000610351562,1.336308836936951,98.44000244140624,0.12,-0.012259844040283574,False,0.007791157767295331,True,-0.01130944257960742,False,0.0010824592660068078,True,0.006852877378996425,True,False
2013-06-19,130.58999633789062,1628.9300537109375,16.639999389648438,1.3389928340911863,98.23999786376952,0.1,-0.011655252312203657,False,-0.013851474486292426,False,0.0018060673205622102,True,0.0020085156066074195,True,-0.002031740884563371,False,False
2013-06-20,123.5999984741211,1588.18994140625,20.489999771118164,1.329186201095581,95.4000015258789,0.08,-0.053526288841325154,False,-0.02501035094286319,False,0.23137022371916482,True,-0.00732388758619551,False,-0.028908758139722934,False,True
2013-06-21,125.0500030517578,1592.4300537109375,18.89999961853028,1.323556661605835,93.69000244140624,0.09,0.011731428766484253,True,0.002669776576555538,True,-0.07759883701068071,False,-0.004235327966168989,False,-0.01792451841846987,False,False
2013-06-24,123.93000030517578,1573.0899658203125,20.11000061035156,1.3105300664901731,95.18000030517578,0.11,-0.008956439178321784,False,-0.012145015629135836,False,0.06402121779065784,True,-0.009842113672607788,False,0.015903488365275553,True,False
