Date,Close_gold,Close_sp500,Close_vix,Close_eur_usd,Close_oil,CFSI,Pct_change_Close_gold,Direction_Close_gold,Pct_change_Close_sp500,Direction_Close_sp500,Pct_change_Close_vix,Direction_Close_vix,Pct_change_Close_eur_usd,Direction_Close_eur_usd,Pct_change_Close_oil,Direction_Close_oil,Target
2007-12-03,78.27999877929688,1472.4200439453125,23.61000061035156,1.467007040977478,89.30999755859375,1.94,0.01241592198993402,True,-0.005887337197621245,False,0.03235678810508369,True,-0.0017604044306512856,False,0.006763594637733572,True,True
2007-12-04,79.4000015258789,1462.7900390625,23.790000915527344,1.4766032695770264,88.31999969482422,1.95,0.014307649004182688,True,-0.006540256581273551,False,0.0076239009115850465,True,0.006541365059266724,True,-0.011084961267858295,False,False
2007-12-05,78.62999725341797,1485.010009765625,22.530000686645508,1.459896683692932,87.48999786376953,1.94,-0.009697786620444404,False,0.015190129895446658,True,-0.052963437595307306,False,-0.011314200793338447,False,-0.009397665692058688,False,True
2007-12-06,79.37000274658203,1507.3399658203125,20.959999084472656,1.4659103155136108,90.2300033569336,1.92,0.009411236411201784,True,0.015036906086721702,True,-0.06968493361402595,False,0.0041192173993209735,True,0.03131792844972425,True,False
2007-12-07,78.5999984741211,1504.6600341796875,20.850000381469727,1.4656095504760742,88.27999877929688,1.88,-0.009701452007245814,False,-0.0017779211733210953,False,-0.005248029952654831,False,-0.00020517287746302237,False,-0.02161148736660079,False,True
2007-12-10,80.0,1515.9599609375,20.739999771118164,1.4708911180496216,87.86000061035156,1.82,0.017811724593606026,True,0.007509953412149439,True,-0.005275808553429351,False,0.0036036661823277694,True,-0.004757568812334467,False,False
2007-12-11,78.83999633789062,1477.6500244140625,23.59000015258789,1.466490626335144,90.0199966430664,1.79,-0.01450004577636721,False,-0.025271074111842595,False,0.13741564189593403,True,-0.0029917181907471724,False,0.024584521030157624,True,True
2007-12-12,80.48999786376953,1486.5899658203125,22.46999931335449,1.4716053009033203,94.38999938964844,1.78,0.02092848303553141,True,0.006050107439882435,True,-0.04747778007583159,False,0.003487696734181034,True,0.04854480015045204,True,False
2007-12-13,78.5,1488.4100341796875,22.559999465942383,1.462993621826172,92.25,1.73,-0.024723542260960518,False,0.0012243243942324789,True,0.004005347367073808,True,-0.005851894575170435,False,-0.022671886889355397,False,True
2007-12-14,78.5199966430664,1467.949951171875,23.270000457763672,1.4437098503112793,91.2699966430664,1.7,0.000254734306578408,True,-0.01374626785493871,False,0.03147167591440492,True,-0.013181035943835462,False,-0.010623342622586351,False,False
